player_name,club_name,json_club,league_name
Nicolás Tagliafico,Olympique Lyon,Lyon,Ligue 1
Ainsley Maitland-Niles,Olympique Lyon,Lyon,Ligue 1
Saël Kumbedi,Olympique Lyon,Lyon,Ligue 1
Téo Barišić,Olympique Lyon,Lyon,Ligue 1
Orel Mangala,Olympique Lyon,Lyon,Ligue 1
Tanner Tessmann,Olympique Lyon,Lyon,Ligue 1
Nemanja Matić,Olympique Lyon,Lyon,Ligue 1
Paul Akouokou,Olympique Lyon,Lyon,Ligue 1
Mathys De Carvalho,Olympique Lyon,Lyon,Ligue 1
Maxence Caqueret,Olympique Lyon,Lyon,Ligue 1
Corentin Tolisso,Olympique Lyon,Lyon,Ligue 1
Jordan Veretout,Olympique Lyon,Lyon,Ligue 1
Mahamadou Diawara,Olympique Lyon,Lyon,Ligue 1
Malick Fofana,Olympique Lyon,Lyon,Ligue 1
Thiago Almada,Olympique Lyon,Lyon,Ligue 1
Saïd Benrahma,Olympique Lyon,Lyon,Ligue 1
Wilfried Zaha,Olympique Lyon,Lyon,Ligue 1
Rayan Cherki,Olympique Lyon,Lyon,Ligue 1
Ernest Nuamah,Olympique Lyon,Lyon,Ligue 1
Georges Mikautadze,Olympique Lyon,Lyon,Ligue 1
Gift Orban,Olympique Lyon,Lyon,Ligue 1
Alexandre Lacazette,Olympique Lyon,Lyon,Ligue 1
Mama Baldé,Olympique Lyon,Lyon,Ligue 1
Alejandro Gomes Rodríguez,Olympique Lyon,Lyon,Ligue 1
Enzo Molebe,Olympique Lyon,Lyon,Ligue 1
Djordje Petrovic,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Robin Risser,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Alaa Bellaarouch,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Karl-Johan Johnsson,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Mamadou Sarr,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Ismaël Doukouré,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Abakar Sylla,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Andrew Omobamidele,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Saïdou Sow,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Yoni Gomis,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Amadou Cissé,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Sacha Lung,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Caleb Wiley,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Eduard Sobol,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Thomas Delaine,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Guéla Doué,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Marvin Senaya,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Karol Fila,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Junior Mwanga,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Rabby Nzingoula,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Pape Diong,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Andrey Santos,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Habib Diarra,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Valentín Barco,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Samir El Mourabet,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Diego Moreira,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Sebastian Nanasi,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Félix Lemaréchal,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Tidiane Diallo,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Óscar Perea,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Nordine Kandil,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Rayane Messi,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Jérémy Sebas,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Dilane Bakwa,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Samuel Amo-Ameyaw,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Abdoul Ouattara,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Ghianny Kodia,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Emmanuel Emegha,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Milos Lukovic,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Sékou Mara,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Moïse Sahi Dion,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Zoumana Diallo,RC Strasbourg Alsace,Estrasburgo,Ligue 1
Brice Samba,Stade Rennais FC,Rennes,Ligue 1
Doğan Alemdar,Stade Rennais FC,Rennes,Ligue 1
Gauthier Gallon,Stade Rennais FC,Rennes,Ligue 1
Steve Mandanda,Stade Rennais FC,Rennes,Ligue 1
Geoffrey Lembet,Stade Rennais FC,Rennes,Ligue 1
Leo Østigård,Stade Rennais FC,Rennes,Ligue 1
Lilian Brassier,Stade Rennais FC,Rennes,Ligue 1
Anthony Rouault,Stade Rennais FC,Rennes,Ligue 1
Jérémy Jacquet,Stade Rennais FC,Rennes,Ligue 1
Alidu Seidu,Stade Rennais FC,Rennes,Ligue 1
Christopher Wooh,Stade Rennais FC,Rennes,Ligue 1
Mikayil Faye,Stade Rennais FC,Rennes,Ligue 1
Warmed Omari,Stade Rennais FC,Rennes,Ligue 1
Abdelhamid Ait Boudlal,Stade Rennais FC,Rennes,Ligue 1
Adrien Truffert,Stade Rennais FC,Rennes,Ligue 1
Mahamadou Nagida,Stade Rennais FC,Rennes,Ligue 1
Lorenz Assignon,Stade Rennais FC,Rennes,Ligue 1
Hans Hateboer,Stade Rennais FC,Rennes,Ligue 1
Azor Matusiwa,Stade Rennais FC,Rennes,Ligue 1
Baptiste Santamaria,Stade Rennais FC,Rennes,Ligue 1
Seko Fofana,Stade Rennais FC,Rennes,Ligue 1
Ismaël Koné,Stade Rennais FC,Rennes,Ligue 1
Jordan James,Stade Rennais FC,Rennes,Ligue 1
Djaoui Cissé,Stade Rennais FC,Rennes,Ligue 1
Benjamin Bourigeaud,Stade Rennais FC,Rennes,Ligue 1
Glen Kamara,Stade Rennais FC,Rennes,Ligue 1
Naouirou Ahamada,Stade Rennais FC,Rennes,Ligue 1
Joël-Emmanuel Coulibaly,Stade Rennais FC,Rennes,Ligue 1
Albert Grønbæk,Stade Rennais FC,Rennes,Ligue 1
Ayanda Sishuba,Stade Rennais FC,Rennes,Ligue 1
Henrick Do Marcolino,Stade Rennais FC,Rennes,Ligue 1
Jota,Stade Rennais FC,Rennes,Ligue 1
Kazeem Olaigbe,Stade Rennais FC,Rennes,Ligue 1
Ludovic Blas,Stade Rennais FC,Rennes,Ligue 1
Mousa Tamari,Stade Rennais FC,Rennes,Ligue 1
Andrés Gómez,Stade Rennais FC,Rennes,Ligue 1
Amine Gouiri,Stade Rennais FC,Rennes,Ligue 1
Arnaud Kalimuendo,Stade Rennais FC,Rennes,Ligue 1
Kyogo Furuhashi,Stade Rennais FC,Rennes,Ligue 1
Kader Meïté,Stade Rennais FC,Rennes,Ligue 1
Henrik Meister,Stade Rennais FC,Rennes,Ligue 1
Alan Do Marcolino,Stade Rennais FC,Rennes,Ligue 1
Wilson Samaké,Stade Rennais FC,Rennes,Ligue 1
Marcin Bulka,OGC Nice,Nice,Ligue 1
Maxime Dupé,OGC Nice,Nice,Ligue 1
Teddy Boulhendi,OGC Nice,Nice,Ligue 1
Bartosz Zelazowski,OGC Nice,Nice,Ligue 1
Youssouf Ndayishimiye,OGC Nice,Nice,Ligue 1
Moïse Bombito,OGC Nice,Nice,Ligue 1
Mohamed Abdelmonem,OGC Nice,Nice,Ligue 1
Antoine Mendy,OGC Nice,Nice,Ligue 1
Dante,OGC Nice,Nice,Ligue 1
Amidou Doumbouya,OGC Nice,Nice,Ligue 1
Laurenzo Monteiro,OGC Nice,Nice,Ligue 1
Melvin Bard,OGC Nice,Nice,Ligue 1
Ali Abdi,OGC Nice,Nice,Ligue 1
Yaël Nandjou,OGC Nice,Nice,Ligue 1
Iliesse Salhi,OGC Nice,Nice,Ligue 1
Mousslim Youssouf,OGC Nice,Nice,Ligue 1
Jordan Lotomba,OGC Nice,Nice,Ligue 1
Jonathan Clauss,OGC Nice,Nice,Ligue 1
Pablo Rosario,OGC Nice,Nice,Ligue 1
Baptiste Santamaria,OGC Nice,Nice,Ligue 1
Everton,OGC Nice,Nice,Ligue 1
Hicham Boudaoui,OGC Nice,Nice,Ligue 1
Tanguy Ndombélé,OGC Nice,Nice,Ligue 1
Morgan Sanson,OGC Nice,Nice,Ligue 1
Daouda Traoré,OGC Nice,Nice,Ligue 1
Issiaga Camara,OGC Nice,Nice,Ligue 1
Djibril Coulibaly,OGC Nice,Nice,Ligue 1
Tom Louchet,OGC Nice,Nice,Ligue 1
Rareș Ilie,OGC Nice,Nice,Ligue 1
Jérémie Boga,OGC Nice,Nice,Ligue 1
Sofiane Diop,OGC Nice,Nice,Ligue 1
Evann Guessand,OGC Nice,Nice,Ligue 1
Mohamed-Ali Cho,OGC Nice,Nice,Ligue 1
Badredine Bouanani,OGC Nice,Nice,Ligue 1
Billal Brahimi,OGC Nice,Nice,Ligue 1
Terem Moffi,OGC Nice,Nice,Ligue 1
Youssoufa Moukoko,OGC Nice,Nice,Ligue 1
Gaëtan Laborde,OGC Nice,Nice,Ligue 1
Victor Orakpo,OGC Nice,Nice,Ligue 1
Farès Bousnina,OGC Nice,Nice,Ligue 1
Bernard Nguene,OGC Nice,Nice,Ligue 1
Brice Samba,RC Lens,Lens,Ligue 1
Mathew Ryan,RC Lens,Lens,Ligue 1
Hervé Koffi,RC Lens,Lens,Ligue 1
Denis Petric,RC Lens,Lens,Ligue 1
Roman Karolewicz,RC Lens,Lens,Ligue 1
Adam Delplace,RC Lens,Lens,Ligue 1
Ilan Jourdren,RC Lens,Lens,Ligue 1
Abdukodir Khusanov,RC Lens,Lens,Ligue 1
Kevin Danso,RC Lens,Lens,Ligue 1
Facundo Medina,RC Lens,Lens,Ligue 1
Juma Bah,RC Lens,Lens,Ligue 1
Malang Sarr,RC Lens,Lens,Ligue 1
Jonathan Gradit,RC Lens,Lens,Ligue 1
Nidal Celik,RC Lens,Lens,Ligue 1
Ismaëlo Ganiou,RC Lens,Lens,Ligue 1
Kyllian Antonio,RC Lens,Lens,Ligue 1
Souleymane Sagnan,RC Lens,Lens,Ligue 1
Jhoanner Chávez,RC Lens,Lens,Ligue 1
Deiver Machado,RC Lens,Lens,Ligue 1
Massadio Haïdara,RC Lens,Lens,Ligue 1
Oscar Lenne,RC Lens,Lens,Ligue 1
Przemyslaw Frankowski,RC Lens,Lens,Ligue 1
Ruben Aguilar,RC Lens,Lens,Ligue 1
Tom Pouilly,RC Lens,Lens,Ligue 1
Hamzat Ojediran,RC Lens,Lens,Ligue 1
Nampalys Mendy,RC Lens,Lens,Ligue 1
Andy Diouf,RC Lens,Lens,Ligue 1
Neil El Aynaoui,RC Lens,Lens,Ligue 1
David Da Costa,RC Lens,Lens,Ligue 1
Angelo Fulgini,RC Lens,Lens,Ligue 1
Adrien Thomasson,RC Lens,Lens,Ligue 1
Anass Zaroury,RC Lens,Lens,Ligue 1
Kembo Diliwidi,RC Lens,Lens,Ligue 1
Jeremy Agbonifo,RC Lens,Lens,Ligue 1
Hervé Boua Dié,RC Lens,Lens,Ligue 1
M'Bala Nzola,RC Lens,Lens,Ligue 1
Martín Satriano,RC Lens,Lens,Ligue 1
Wesley Saïd,RC Lens,Lens,Ligue 1
Goduine Koyalipou,RC Lens,Lens,Ligue 1
Florian Sotoca,RC Lens,Lens,Ligue 1
Rémy Labeau Lascary,RC Lens,Lens,Ligue 1
Rayan Fofana,RC Lens,Lens,Ligue 1
Gabin Capuano,RC Lens,Lens,Ligue 1
Yehvann Diouf,Stade Reims,,Ligue 1
Alexandre Olliero,Stade Reims,,Ligue 1
Ludovic Butelle,Stade Reims,,Ligue 1
Emmanuel Agbadou,Stade Reims,,Ligue 1
Joseph Okumu,Stade Reims,,Ligue 1
Cédric Kipré,Stade Reims,,Ligue 1
Malcolm Jeng,Stade Reims,,Ligue 1
Abdoul Koné,Stade Reims,,Ligue 1
Kobi Henry,Stade Reims,,Ligue 1
Mohamed Ali Diadié,Stade Reims,,Ligue 1
Sergio Akieme,Stade Reims,,Ligue 1
Thibault De Smet,Stade Reims,,Ligue 1
Nhoa Sangui,Stade Reims,,Ligue 1
Aurélio Buta,Stade Reims,,Ligue 1
Hiroki Sekine,Stade Reims,,Ligue 1
Maxime Busi,Stade Reims,,Ligue 1
Gabriel Moscardo,Stade Reims,,Ligue 1
Mory Gbane,Stade Reims,,Ligue 1
Amadou Koné,Stade Reims,,Ligue 1
Mohamed Bamba,Stade Reims,,Ligue 1
Marshall Munetsi,Stade Reims,,Ligue 1
Valentin Atangana,Stade Reims,,Ligue 1
Yaya Fofana,Stade Reims,,Ligue 1
Teddy Teuma,Stade Reims,,Ligue 1
John Patrick,Stade Reims,,Ligue 1
Martin Adeline,Stade Reims,,Ligue 1
Patrick Zabi,Stade Reims,,Ligue 1
Reda Khadra,Stade Reims,,Ligue 1
Martial Tia,Stade Reims,,Ligue 1
Keito Nakamura,Stade Reims,,Ligue 1
Mohamed Daramy,Stade Reims,,Ligue 1
Mamadou Diakhon,Stade Reims,,Ligue 1
Ike Orazi,Stade Reims,,Ligue 1
Junya Ito,Stade Reims,,Ligue 1
Oumar Diakité,Stade Reims,,Ligue 1
Jordan,Stade Reims,,Ligue 1
Amine Salama,Stade Reims,,Ligue 1
Adama Bojang,Stade Reims,,Ligue 1
Hafiz Umar Ibrahim,Stade Reims,,Ligue 1
Pape Sissoko,Stade Reims,,Ligue 1
Guillaume Restes,FC Toulouse,Toulose FC,Ligue 1
Kjetil Haug,FC Toulouse,Toulose FC,Ligue 1
Álex Domínguez,FC Toulouse,Toulose FC,Ligue 1
Justin Lacombe,FC Toulouse,Toulose FC,Ligue 1
Mathys Niflore,FC Toulouse,Toulose FC,Ligue 1
Logan Costa,FC Toulouse,Toulose FC,Ligue 1
Charlie Cresswell,FC Toulouse,Toulose FC,Ligue 1
Mark McKenzie,FC Toulouse,Toulose FC,Ligue 1
Rasmus Nicolaisen,FC Toulouse,Toulose FC,Ligue 1
Jaydee Canvot,FC Toulouse,Toulose FC,Ligue 1
Ümit Akdağ,FC Toulouse,Toulose FC,Ligue 1
Gabriel Suazo,FC Toulouse,Toulose FC,Ligue 1
Ylies Aradj,FC Toulouse,Toulose FC,Ligue 1
Dayann Methalie,FC Toulouse,Toulose FC,Ligue 1
Warren Kamanzi,FC Toulouse,Toulose FC,Ligue 1
Djibril Sidibé,FC Toulouse,Toulose FC,Ligue 1
Cristian Cásseres Jr.,FC Toulouse,Toulose FC,Ligue 1
Vincent Sierro,FC Toulouse,Toulose FC,Ligue 1
Niklas Schmidt,FC Toulouse,Toulose FC,Ligue 1
Miha Zajc,FC Toulouse,Toulose FC,Ligue 1
Rafik Messali,FC Toulouse,Toulose FC,Ligue 1
Aron Dønnum,FC Toulouse,Toulose FC,Ligue 1
Naatan Skyttä,FC Toulouse,Toulose FC,Ligue 1
Denis Genreau,FC Toulouse,Toulose FC,Ligue 1
Edhy Zuliani,FC Toulouse,Toulose FC,Ligue 1
Mathis Saka,FC Toulouse,Toulose FC,Ligue 1
Yann Gboho,FC Toulouse,Toulose FC,Ligue 1
Ilyas Azizi,FC Toulouse,Toulose FC,Ligue 1
Zakaria Aboukhlal,FC Toulouse,Toulose FC,Ligue 1
Shavy Babicka,FC Toulouse,Toulose FC,Ligue 1
Noah Edjouma,FC Toulouse,Toulose FC,Ligue 1
Mamady Bangré,FC Toulouse,Toulose FC,Ligue 1
Frank Magri,FC Toulouse,Toulose FC,Ligue 1
Joshua King,FC Toulouse,Toulose FC,Ligue 1
Alban Lafont,FC Nantes,Nantes,Ligue 1
Anthony Lopes,FC Nantes,Nantes,Ligue 1
Patrik Carlgren,FC Nantes,Nantes,Ligue 1
Hugo Barbet,FC Nantes,Nantes,Ligue 1
Nathan Zézé,FC Nantes,Nantes,Ligue 1
Saïdou Sow,FC Nantes,Nantes,Ligue 1
Jean-Charles Castelletto,FC Nantes,Nantes,Ligue 1
Jean-Kévin Duverne,FC Nantes,Nantes,Ligue 1
Jean-Philippe Gbamin,FC Nantes,Nantes,Ligue 1
Nicolas Pallois,FC Nantes,Nantes,Ligue 1
Sékou Doucouré,FC Nantes,Nantes,Ligue 1
Enzo Mongo,FC Nantes,Nantes,Ligue 1
Nicolas Cozza,FC Nantes,Nantes,Ligue 1
Kelvin Amian,FC Nantes,Nantes,Ligue 1
Fabien Centonze,FC Nantes,Nantes,Ligue 1
Marcus Coco,FC Nantes,Nantes,Ligue 1
Mathieu Acapandié,FC Nantes,Nantes,Ligue 1
Johann Lepenant,FC Nantes,Nantes,Ligue 1
Pedro Chirivella,FC Nantes,Nantes,Ligue 1
Francis Coquelin,FC Nantes,Nantes,Ligue 1
Douglas Augusto,FC Nantes,Nantes,Ligue 1
Dehmaine Tabibou,FC Nantes,Nantes,Ligue 1
Louis Leroux,FC Nantes,Nantes,Ligue 1
Florent Mollet,FC Nantes,Nantes,Ligue 1
Moses Simon,FC Nantes,Nantes,Ligue 1
Herba Guirassy,FC Nantes,Nantes,Ligue 1
Adel Mahamoud,FC Nantes,Nantes,Ligue 1
Sorba Thomas,FC Nantes,Nantes,Ligue 1
Matthis Abline,FC Nantes,Nantes,Ligue 1
Mostafa Mohamed,FC Nantes,Nantes,Ligue 1
Meschack Elia,FC Nantes,Nantes,Ligue 1
Tino Kadewere,FC Nantes,Nantes,Ligue 1
Ignatius Ganago,FC Nantes,Nantes,Ligue 1
Plamedi Nsingi,FC Nantes,Nantes,Ligue 1
Marco Bizot,Stade Brestois 29,Brestois,Ligue 1
Grégoire Coudert,Stade Brestois 29,Brestois,Ligue 1
Noah Jauny,Stade Brestois 29,Brestois,Ligue 1
Soumaïla Coulibaly,Stade Brestois 29,Brestois,Ligue 1
Brendan Chardonnet,Stade Brestois 29,Brestois,Ligue 1
Abdoulaye Ndiaye,Stade Brestois 29,Brestois,Ligue 1
Julien Le Cardinal,Stade Brestois 29,Brestois,Ligue 1
Achraf Dari,Stade Brestois 29,Brestois,Ligue 1
Paris Irie,Stade Brestois 29,Brestois,Ligue 1
Raphaël Le Guen,Stade Brestois 29,Brestois,Ligue 1
Bradley Locko,Stade Brestois 29,Brestois,Ligue 1
Massadio Haïdara,Stade Brestois 29,Brestois,Ligue 1
Jordan Amavi,Stade Brestois 29,Brestois,Ligue 1
Justin Bourgault,Stade Brestois 29,Brestois,Ligue 1
Luck Zogbé,Stade Brestois 29,Brestois,Ligue 1
Kenny Lala,Stade Brestois 29,Brestois,Ligue 1
Pierre Lees-Melou,Stade Brestois 29,Brestois,Ligue 1
Edimilson Fernandes,Stade Brestois 29,Brestois,Ligue 1
Jonas Martin,Stade Brestois 29,Brestois,Ligue 1
Hamidou Makalou,Stade Brestois 29,Brestois,Ligue 1
Mahdi Camara,Stade Brestois 29,Brestois,Ligue 1
Hugo Magnetti,Stade Brestois 29,Brestois,Ligue 1
Hianga'a Mbock,Stade Brestois 29,Brestois,Ligue 1
Romain Faivre,Stade Brestois 29,Brestois,Ligue 1
Kamory Doumbia,Stade Brestois 29,Brestois,Ligue 1
Noan Geraux,Stade Brestois 29,Brestois,Ligue 1
Abdallah Sima,Stade Brestois 29,Brestois,Ligue 1
Ibrahim Salah,Stade Brestois 29,Brestois,Ligue 1
Mathias Pereira Lage,Stade Brestois 29,Brestois,Ligue 1
Léo Botz,Stade Brestois 29,Brestois,Ligue 1
Romain Del Castillo,Stade Brestois 29,Brestois,Ligue 1
Axel Camblan,Stade Brestois 29,Brestois,Ligue 1
Ibrahim Yayiya Kanté,Stade Brestois 29,Brestois,Ligue 1
Mama Baldé,Stade Brestois 29,Brestois,Ligue 1
Ludovic Ajorque,Stade Brestois 29,Brestois,Ligue 1
Jérémy Le Douaron,Stade Brestois 29,Brestois,Ligue 1
Saliou Diop,Stade Brestois 29,Brestois,Ligue 1
Donovan Léon,AJ Auxerre,AJ Auxerre,Ligue 1
Théo De Percin,AJ Auxerre,AJ Auxerre,Ligue 1
Tom Negrel,AJ Auxerre,AJ Auxerre,Ligue 1
Raphaël Adiceam,AJ Auxerre,AJ Auxerre,Ligue 1
Sinaly Diomandé,AJ Auxerre,AJ Auxerre,Ligue 1
Clément Akpa,AJ Auxerre,AJ Auxerre,Ligue 1
Gabriel Osho,AJ Auxerre,AJ Auxerre,Ligue 1
Jubal,AJ Auxerre,AJ Auxerre,Ligue 1
Théo Pellenard,AJ Auxerre,AJ Auxerre,Ligue 1
Saad Agouzoul,AJ Auxerre,AJ Auxerre,Ligue 1
Madiou Keita,AJ Auxerre,AJ Auxerre,Ligue 1
Victor Mayela,AJ Auxerre,AJ Auxerre,Ligue 1
Telli Siwe,AJ Auxerre,AJ Auxerre,Ligue 1
Marvyn Muzungu,AJ Auxerre,AJ Auxerre,Ligue 1
Gideon Mensah,AJ Auxerre,AJ Auxerre,Ligue 1
Fredrik Oppegård,AJ Auxerre,AJ Auxerre,Ligue 1
Ki-Jana Hoever,AJ Auxerre,AJ Auxerre,Ligue 1
Paul Joly,AJ Auxerre,AJ Auxerre,Ligue 1
Ange Loïc N'Gatta,AJ Auxerre,AJ Auxerre,Ligue 1
Neil Glossoa,AJ Auxerre,AJ Auxerre,Ligue 1
Elisha Owusu,AJ Auxerre,AJ Auxerre,Ligue 1
Assane Dioussé,AJ Auxerre,AJ Auxerre,Ligue 1
Nathan Buayi-Kiala,AJ Auxerre,AJ Auxerre,Ligue 1
Kévin Danois,AJ Auxerre,AJ Auxerre,Ligue 1
Han-Noah Massengo,AJ Auxerre,AJ Auxerre,Ligue 1
Rayan Raveloson,AJ Auxerre,AJ Auxerre,Ligue 1
Rudy Matondo,AJ Auxerre,AJ Auxerre,Ligue 1
Yoann Cissé,AJ Auxerre,AJ Auxerre,Ligue 1
Ben Viadere,AJ Auxerre,AJ Auxerre,Ligue 1
Hamed Traoré,AJ Auxerre,AJ Auxerre,Ligue 1
Aristide Zossou,AJ Auxerre,AJ Auxerre,Ligue 1
Gaëtan Perrin,AJ Auxerre,AJ Auxerre,Ligue 1
Lasso Coulibaly,AJ Auxerre,AJ Auxerre,Ligue 1
Eros Maddy,AJ Auxerre,AJ Auxerre,Ligue 1
Lassine Sinayoko,AJ Auxerre,AJ Auxerre,Ligue 1
Theo Bair,AJ Auxerre,AJ Auxerre,Ligue 1
Ado Onaiwu,AJ Auxerre,AJ Auxerre,Ligue 1
Florian Ayé,AJ Auxerre,AJ Auxerre,Ligue 1
Gautier Larsonneur,AS Saint-Étienne,,Ligue 1
Brice Maubleu,AS Saint-Étienne,,Ligue 1
Boubacar Fall,AS Saint-Étienne,,Ligue 1
Issiaka Touré,AS Saint-Étienne,,Ligue 1
Mickaël Nadé,AS Saint-Étienne,,Ligue 1
Maxime Bernauer,AS Saint-Étienne,,Ligue 1
Dylan Batubinsika,AS Saint-Étienne,,Ligue 1
Yunis Abdelhamid,AS Saint-Étienne,,Ligue 1
Anthony Briançon,AS Saint-Étienne,,Ligue 1
Beres Owusu,AS Saint-Étienne,,Ligue 1
Kévin Pedro,AS Saint-Étienne,,Ligue 1
Léo Pétrot,AS Saint-Étienne,,Ligue 1
Pierre Cornud,AS Saint-Étienne,,Ligue 1
Maedine Makhloufi,AS Saint-Étienne,,Ligue 1
Yvann Maçon,AS Saint-Étienne,,Ligue 1
Dennis Appiah,AS Saint-Étienne,,Ligue 1
Marwann Nzuzi,AS Saint-Étienne,,Ligue 1
Pierre Ekwah,AS Saint-Étienne,,Ligue 1
Lamine Fomba,AS Saint-Étienne,,Ligue 1
Mathis Amougou,AS Saint-Étienne,,Ligue 1
Benjamin Bouchouari,AS Saint-Étienne,,Ligue 1
Aïmen Moueffek,AS Saint-Étienne,,Ligue 1
Louis Mouton,AS Saint-Étienne,,Ligue 1
Florian Tardieu,AS Saint-Étienne,,Ligue 1
Jebryl Sahraoui,AS Saint-Étienne,,Ligue 1
Igor Miladinovic,AS Saint-Étienne,,Ligue 1
Cheikh Fall,AS Saint-Étienne,,Ligue 1
Antoine Gauthier,AS Saint-Étienne,,Ligue 1
Zuriko Davitashvili,AS Saint-Étienne,,Ligue 1
Ben Old,AS Saint-Étienne,,Ligue 1
Mathieu Cafaro,AS Saint-Étienne,,Ligue 1
Augustine Boakye,AS Saint-Étienne,,Ligue 1
Ayman Aiki,AS Saint-Étienne,,Ligue 1
Lucas Stassin,AS Saint-Étienne,,Ligue 1
Irvin Cardona,AS Saint-Étienne,,Ligue 1
Ibrahim Sissoko,AS Saint-Étienne,,Ligue 1
Djylian N'Guessan,AS Saint-Étienne,,Ligue 1
Ibrahima Wadji,AS Saint-Étienne,,Ligue 1
Jibril Othman,AS Saint-Étienne,,Ligue 1
Arthur Desmas,Le Havre AC,Le Havre AC,Ligue 1
Mathieu Gorgelin,Le Havre AC,Le Havre AC,Ligue 1
Alex Teixeira,Le Havre AC,Le Havre AC,Ligue 1
Gabriel Guri,Le Havre AC,Le Havre AC,Ligue 1
Arouna Sangante,Le Havre AC,Le Havre AC,Ligue 1
Étienne Youté Kinkoué,Le Havre AC,Le Havre AC,Ligue 1
Gautier Lloris,Le Havre AC,Le Havre AC,Ligue 1
Yoann Salmier,Le Havre AC,Le Havre AC,Ligue 1
Stephan Zagadou,Le Havre AC,Le Havre AC,Ligue 1
Christopher Operi,Le Havre AC,Le Havre AC,Ligue 1
Fodé Ballo-Touré,Le Havre AC,Le Havre AC,Ligue 1
Yanis Zouaoui,Le Havre AC,Le Havre AC,Ligue 1
Timothée Pembélé,Le Havre AC,Le Havre AC,Ligue 1
Loïc Nego,Le Havre AC,Le Havre AC,Ligue 1
Oualid El Hajjam,Le Havre AC,Le Havre AC,Ligue 1
Junior Mwanga,Le Havre AC,Le Havre AC,Ligue 1
Oussama Targhalline,Le Havre AC,Le Havre AC,Ligue 1
Abdoulaye Touré,Le Havre AC,Le Havre AC,Ligue 1
Rassoul Ndiaye,Le Havre AC,Le Havre AC,Ligue 1
Aloïs Confais,Le Havre AC,Le Havre AC,Ligue 1
Mathéo Bodmer,Le Havre AC,Le Havre AC,Ligue 1
Daren Mosengo,Le Havre AC,Le Havre AC,Ligue 1
Yassine Kechta,Le Havre AC,Le Havre AC,Ligue 1
Daler Kuzyaev,Le Havre AC,Le Havre AC,Ligue 1
Mahamadou Diawara,Le Havre AC,Le Havre AC,Ligue 1
Hernâni Mendes Vaz,Le Havre AC,Le Havre AC,Ligue 1
Guy-Noël Zohouri,Le Havre AC,Le Havre AC,Ligue 1
Ismaïl Bouneb,Le Havre AC,Le Havre AC,Ligue 1
Antoine Joujou,Le Havre AC,Le Havre AC,Ligue 1
Issa Soumaré,Le Havre AC,Le Havre AC,Ligue 1
Kandet Diawara,Le Havre AC,Le Havre AC,Ligue 1
Josué Casimir,Le Havre AC,Le Havre AC,Ligue 1
Emmanuel Sabbi,Le Havre AC,Le Havre AC,Ligue 1
Samuel Grandsir,Le Havre AC,Le Havre AC,Ligue 1
Ruben Londja,Le Havre AC,Le Havre AC,Ligue 1
Ilyes Housni,Le Havre AC,Le Havre AC,Ligue 1
Steve Ngoura,Le Havre AC,Le Havre AC,Ligue 1
Ahmed Hassan,Le Havre AC,Le Havre AC,Ligue 1
André Ayew,Le Havre AC,Le Havre AC,Ligue 1
Yann Kitala,Le Havre AC,Le Havre AC,Ligue 1
Elysée Logbo,Le Havre AC,Le Havre AC,Ligue 1
