Matchday,Date,Home,Away,FullTime
Olympic Games qualifier,1979-05-20,Suriname,Barbados,5-1
Olympic Games qualifier,1979-05-22,Costa Rica,Panama,4-0
Olympic Games qualifier,1979-05-25,Costa Rica,Panama,2-0
Olympic Games qualifier,1979-05-27,Kenya,Ghana,0-1
Olympic Games qualifier,1979-05-27,Ethiopia,Madagascar,1-1
Olympic Games qualifier,1979-05-27,Cuba,Jamaica,2-0
Olympic Games qualifier,1979-07-25,Costa Rica,Guatemala,1-2
Olympic Games qualifier,1979-08-05,Guatemala,Costa Rica,0-1
Olympic Games qualifier,1979-08-05,Cuba,Haiti,0-1
Olympic Games qualifier,1979-08-11,Trinidad and Tobago,Suriname,2-0
Olympic Games qualifier,1979-08-18,Haiti,Cuba,0-0
Olympic Games qualifier,1979-08-26,Costa Rica,Guatemala,1-0
Olympic Games qualifier,1979-08-26,Suriname,Trinidad and Tobago,3-1
Olympic Games qualifier,1979-09-30,Suriname,Trinidad and Tobago,2-0
Olympic Games qualifier,1979-11-17,Sierra Leone,Liberia,3-1
Olympic Games qualifier,1979-12-07,Haiti,Suriname,2-0
Olympic Games qualifier,1979-12-09,Madagascar,Egypt,1-1
Olympic Games qualifier,1979-12-09,Lesotho,Zambia,0-0
Olympic Games qualifier,1979-12-09,Morocco,Algeria,1-5
Olympic Games qualifier,1979-12-14,Suriname,Haiti,2-0
Olympic Games qualifier,1979-12-21,Egypt,Madagascar,1-1
Olympic Games qualifier,1979-12-21,Zambia,Lesotho,5-0
Olympic Games qualifier,1979-12-21,Algeria,Morocco,3-0
Olympic Games qualifier,1980-01-12,Suriname,Haiti,2-0
Olympic Games qualifier,1980-02-22,Egypt,Zambia,4-1
Olympic Games qualifier,1980-02-23,Singapore,Sri Lanka,3-0
Olympic Games qualifier,1980-02-24,China,India,1-0
Olympic Games qualifier,1980-02-25,Iran,North Korea,0-0
Olympic Games qualifier,1980-02-26,Singapore,India,1-0
Olympic Games qualifier,1980-02-27,China,Iran,2-2
Olympic Games qualifier,1980-02-28,North Korea,Sri Lanka,7-0
Olympic Games qualifier,1980-03-01,Singapore,Iran,0-3
Olympic Games qualifier,1980-03-02,China,North Korea,1-1
Olympic Games qualifier,1980-03-03,India,Sri Lanka,4-0
Olympic Games qualifier,1980-03-04,Singapore,North Korea,3-1
Olympic Games qualifier,1980-03-06,China,Sri Lanka,7-0
Olympic Games qualifier,1980-03-07,Iran,India,2-0
